epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
73,5620.63,1.14421,0.69592,0.91753,0.63722,0.53066,0.55561,0.34369,1.22525,0.84041,0.95992,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
74,5744.59,1.14483,0.69647,0.91773,0.63502,0.52889,0.55699,0.3453,1.22089,0.83841,0.95858,0.0157719,0.00525728,0.0157719,0.00525728,0.0157719,0.00525728,0.0157719,0.00525728
75,5869.28,1.1414,0.69185,0.91695,0.63378,0.53226,0.55924,0.34589,1.22208,0.83777,0.95857,0.015461,0.00515366,0.015461,0.00515366,0.015461,0.00515366,0.015461,0.00515366
76,5993.66,1.14449,0.69322,0.91897,0.6352,0.52777,0.55924,0.34523,1.22491,0.83845,0.95939,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,6118.24,1.13926,0.68664,0.91465,0.62772,0.53472,0.55655,0.34343,1.22546,0.83944,0.95994,0.014839,0.00494634,0.014839,0.00494634,0.014839,0.00494634,0.014839,0.00494634
78,6242.5,1.1385,0.68814,0.91641,0.63426,0.52778,0.55594,0.34395,1.2241,0.83824,0.95985,0.0145281,0.00484272,0.0145281,0.00484272,0.0145281,0.00484272,0.0145281,0.00484272
79,6367.04,1.13533,0.68368,0.91637,0.6446,0.52082,0.55798,0.34444,1.22352,0.83623,0.9601,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919
80,6491.76,1.13466,0.68313,0.91519,0.62617,0.53557,0.55641,0.34338,1.22531,0.83714,0.9611,0.0139074,0.00463579,0.0139074,0.00463579,0.0139074,0.00463579,0.0139074,0.00463579
81,6615.75,1.13373,0.67932,0.91439,0.64284,0.52275,0.55427,0.3424,1.22538,0.83814,0.96019,0.0135978,0.00453258,0.0135978,0.00453258,0.0135978,0.00453258,0.0135978,0.00453258
82,6740.84,1.13363,0.67933,0.91244,0.63734,0.5291,0.55515,0.34292,1.22619,0.83932,0.95995,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
83,6867.2,1.12712,0.67447,0.91429,0.63655,0.53361,0.55779,0.34491,1.22382,0.83793,0.95917,0.0129807,0.00432689,0.0129807,0.00432689,0.0129807,0.00432689,0.0129807,0.00432689
84,6991.99,1.12927,0.67328,0.91322,0.63368,0.53425,0.5576,0.34414,1.22578,0.83887,0.96049,0.0126735,0.00422449,0.0126735,0.00422449,0.0126735,0.00422449,0.0126735,0.00422449
