epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
109,6932.65,1.14445,0.69942,0.94451,0.60636,0.51908,0.5378,0.32639,1.25199,0.86205,1.00147,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475
110,129.343,1.14248,0.6973,0.94603,0.61005,0.51896,0.53831,0.32669,1.25168,0.86268,1.00144,0.0054467,0.00181557,0.0054467,0.00181557,0.0054467,0.00181557,0.0054467,0.00181557
111,259.733,1.1384,0.69157,0.94695,0.60862,0.51867,0.53847,0.32678,1.2524,0.86365,1.00192,0.00521341,0.0017378,0.00521341,0.0017378,0.00521341,0.0017378,0.00521341,0.0017378
112,389.366,1.1362,0.69065,0.94509,0.61132,0.5191,0.53919,0.32729,1.25253,0.86361,1.00209,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149
113,518.36,1.13432,0.68716,0.94669,0.61275,0.51735,0.53912,0.32697,1.25333,0.86366,1.00228,0.00476,0.00158667,0.00476,0.00158667,0.00476,0.00158667,0.00476,0.00158667
114,650.377,1.13189,0.68597,0.94339,0.61574,0.51426,0.53897,0.32729,1.25345,0.86404,1.00203,0.00454008,0.00151336,0.00454008,0.00151336,0.00454008,0.00151336,0.00454008,0.00151336
115,779.473,1.12957,0.6866,0.94304,0.61991,0.5111,0.53903,0.32709,1.25371,0.864,1.00204,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161
116,908.199,1.12764,0.68361,0.94307,0.61394,0.51615,0.53873,0.32665,1.25404,0.8649,1.00196,0.0041143,0.00137143,0.0041143,0.00137143,0.0041143,0.00137143,0.0041143,0.00137143
117,1038.19,1.12947,0.68499,0.94344,0.61936,0.51159,0.53786,0.32591,1.25439,0.86502,1.00217,0.00390862,0.00130287,0.00390862,0.00130287,0.00390862,0.00130287,0.00390862,0.00130287
118,1167.83,1.12964,0.68371,0.94497,0.6189,0.51159,0.53779,0.3257,1.25503,0.86543,1.00248,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596
119,1311.64,1.12672,0.67946,0.9413,0.62081,0.50966,0.53728,0.32552,1.25527,0.86619,1.00261,0.00351215,0.00117072,0.00351215,0.00117072,0.00351215,0.00117072,0.00351215,0.00117072
120,1452.34,1.12369,0.67867,0.93972,0.62091,0.50964,0.53706,0.32547,1.25566,0.86662,1.00265,0.00332153,0.00110718,0.00332153,0.00110718,0.00332153,0.00110718,0.00332153,0.00110718
121,1581.03,1.11962,0.6745,0.94059,0.61387,0.51182,0.53708,0.32556,1.25593,0.86664,1.00264,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537
122,1711.98,1.12595,0.6765,0.93955,0.61613,0.51202,0.53646,0.32532,1.25603,0.86737,1.0027,0.00295593,0.000985311,0.00295593,0.000985311,0.00295593,0.000985311,0.00295593,0.000985311
123,1844.95,1.11636,0.67099,0.93943,0.61551,0.51231,0.53578,0.32478,1.25623,0.86758,1.00256,0.00278112,0.00092704,0.00278112,0.00092704,0.00278112,0.00092704,0.00278112,0.00092704
124,1978.73,1.1162,0.66699,0.93617,0.61792,0.51304,0.53594,0.3249,1.2565,0.86765,1.00261,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577
125,2117.38,1.11973,0.67036,0.93865,0.61465,0.51509,0.53607,0.32483,1.25641,0.868,1.00264,0.00244784,0.000815947,0.00244784,0.000815947,0.00244784,0.000815947,0.00244784,0.000815947
